,time,record,u,v,w,Tsonica,coderr,voltaje
16671,2012-01-04 00:43:56.5,36863202.0,-0.57,-1.69,0.1,14.84,0.0,12.0
16672,2012-01-04 00:43:56.55,36863203.0,-0.64,-1.75,0.26,14.83,0.0,12.0
16673,2012-01-04 00:43:56.6,36863204.0,-0.46,-1.79,0.26,14.84,0.0,12.0
16674,2012-01-04 00:43:56.65,36863205.0,-0.41,-1.79,0.29,14.81,0.0,12.0
16675,2012-01-04 00:43:56.7,36863206.0,-0.23,-2.19,0.14,14.76,0.0,12.0
16676,2012-01-04 00:43:56.75,36863207.0,-0.43,-2.3,0.05,14.77,0.0,12.0
16677,2012-01-04 00:43:56.8,36863208.0,-0.43,-2.3,0.05,14.77,0.0,12.0
16678,2012-01-04 00:43:56.85,36863209.0,-0.56,-2.04,0.0,14.72,0.0,12.0
16679,2012-01-04 00:43:56.9,36863210.0,-0.72,-2.0,0.29,14.67,0.0,12.0
16680,2012-01-04 00:43:56.95,36863211.0,-0.78,-2.05,-0.01,14.71,0.0,12.0
16681,2012-01-04 00:43:57,36863212.0,-0.89,-1.88,-0.04,14.71,0.0,12.0
16682,2012-01-04 00:43:57.05,36863213.0,-1.03,-1.68,0.09,14.69,0.0,12.0
16683,2012-01-04 00:43:57.1,36863214.0,-1.04,-1.4,0.11,14.64,0.0,12.0
16684,2012-01-04 00:43:57.15,36863215.0,-1.0,-1.39,0.08,14.71,0.0,12.0
16685,2012-01-04 00:43:57.2,36863216.0,-0.97,-1.35,0.05,14.67,0.0,12.0
16686,2012-01-04 00:43:57.25,36863217.0,-0.87,-1.5,0.02,14.66,0.0,12.0
16687,2012-01-04 00:43:57.3,36863218.0,-1.1,-1.39,0.09,14.62,0.0,12.0
16688,2012-01-04 00:43:57.35,36863219.0,-1.09,-1.22,0.02,14.54,0.0,12.0
16689,2012-01-04 00:43:57.4,36863220.0,-1.14,-1.25,-0.11,14.49,0.0,12.0
16690,2012-01-04 00:43:57.45,36863221.0,-1.23,-1.31,-0.23,14.52,0.0,12.0
16691,2012-01-04 00:43:57.5,36863222.0,-1.11,-1.44,-0.22,14.54,0.0,12.0
16692,2012-01-04 00:43:57.55,36863223.0,-1.0,-1.57,-0.2,14.67,0.0,12.0
16693,2012-01-04 00:43:57.6,36863224.0,-1.01,-1.74,-0.19,14.84,0.0,12.0
16694,2012-01-04 00:43:57.65,36863225.0,-0.98,-1.77,-0.23,14.81,0.0,12.0
16695,2012-01-04 00:43:57.7,36863226.0,-1.07,-1.85,-0.27,14.71,0.0,12.0
16696,2012-01-04 00:43:57.75,36863227.0,-1.15,-1.91,-0.2,14.74,0.0,12.0
16697,2012-01-04 00:43:57.8,36863228.0,-1.02,-1.94,-0.26,14.77,0.0,12.0
16698,2012-01-04 00:43:57.85,36863229.0,-0.88,-2.01,-0.26,14.77,0.0,12.0
16699,2012-01-04 00:43:57.9,36863230.0,-0.87,-1.99,-0.19,14.72,0.0,12.0
16700,2012-01-04 00:43:57.95,36863231.0,-0.81,-1.91,-0.16,14.74,0.0,12.0
16701,2012-01-04 00:43:58,36863232.0,-0.74,-1.8,-0.09,14.79,0.0,12.0
16702,2012-01-04 00:43:58.05,36863233.0,-0.72,-1.84,-0.06,14.72,0.0,12.0
16703,2012-01-04 00:43:58.1,36863234.0,-0.72,-1.67,-0.04,14.72,0.0,12.0
16704,2012-01-04 00:43:58.15,36863235.0,-0.7,-1.63,-0.06,14.76,0.0,12.0
16705,2012-01-04 00:43:58.2,36863236.0,-0.55,-1.62,-0.06,14.69,0.0,12.0
16706,2012-01-04 00:43:58.25,36863237.0,-0.64,-1.51,-0.18,14.72,0.0,12.0
16707,2012-01-04 00:43:58.3,36863238.0,-0.76,-1.58,-0.13,14.72,0.0,12.0
16708,2012-01-04 00:43:58.35,36863239.0,-0.66,-1.64,0.01,14.69,0.0,12.0
16709,2012-01-04 00:43:58.4,36863240.0,-0.68,-1.59,0.07,14.72,0.0,12.0
16710,2012-01-04 00:43:58.45,36863241.0,-0.6,-1.54,-0.03,14.69,0.0,12.0
16711,2012-01-04 00:43:58.5,36863242.0,-0.69,-1.46,0.0,14.72,0.0,12.0
16712,2012-01-04 00:43:58.55,36863243.0,-0.68,-1.38,0.07,14.69,0.0,12.0
16713,2012-01-04 00:43:58.6,36863244.0,-0.68,-1.38,0.07,14.69,0.0,12.0
16714,2012-01-04 00:43:58.65,36863245.0,-0.78,-1.44,0.08,14.64,0.0,12.0
16715,2012-01-04 00:43:58.7,36863246.0,-0.83,-1.35,0.12,14.64,0.0,12.0
16716,2012-01-04 00:43:58.75,36863247.0,-0.85,-1.38,0.08,14.64,0.0,12.0
16717,2012-01-04 00:43:58.8,36863248.0,-0.8,-1.56,0.11,14.62,0.0,12.0
16718,2012-01-04 00:43:58.85,36863249.0,-0.79,-1.63,0.16,14.72,0.0,12.0
16719,2012-01-04 00:43:58.9,36863250.0,-0.7,-1.55,0.08,14.69,0.0,12.0
16720,2012-01-04 00:43:58.95,36863251.0,-0.6,-1.54,-0.03,14.69,0.0,12.0
16721,2012-01-04 00:43:59,36863252.0,-0.6,-1.38,-0.03,14.69,0.0,12.0
16722,2012-01-04 00:43:59.05,36863253.0,-0.59,-1.45,0.05,14.67,0.0,12.0
16723,2012-01-04 00:43:59.1,36863254.0,-0.45,-1.34,0.1,14.72,0.0,12.0
16724,2012-01-04 00:43:59.15,36863255.0,-0.45,-1.35,0.17,14.74,0.0,12.0
16725,2012-01-04 00:43:59.2,36863256.0,-0.34,-1.46,0.06,14.72,0.0,12.0
16726,2012-01-04 00:43:59.25,36863257.0,-0.29,-1.46,0.01,14.77,0.0,12.0
16727,2012-01-04 00:43:59.3,36863258.0,-0.32,-1.46,-0.03,14.76,0.0,12.0
16728,2012-01-04 00:43:59.35,36863259.0,-0.28,-1.55,-0.06,14.76,0.0,12.0
16729,2012-01-04 00:43:59.4,36863260.0,-0.28,-1.64,0.07,14.69,0.0,12.0
16730,2012-01-04 00:43:59.45,36863261.0,-0.32,-1.6,0.0,14.72,0.0,12.0
16731,2012-01-04 00:43:59.5,36863262.0,-0.38,-1.59,0.05,14.72,0.0,12.0
16732,2012-01-04 00:43:59.55,36863263.0,-0.55,-1.45,-0.06,14.69,0.0,12.0
16733,2012-01-04 00:43:59.6,36863264.0,-0.53,-1.34,-0.06,14.72,0.0,12.0
16734,2012-01-04 00:43:59.65,36863265.0,-0.53,-1.42,-0.03,14.74,0.0,12.0
16735,2012-01-04 00:43:59.7,36863266.0,-0.53,-1.42,-0.03,14.74,0.0,12.0
16736,2012-01-04 00:43:59.75,36863267.0,-0.42,-1.17,-0.02,14.72,0.0,12.0
16737,2012-01-04 00:43:59.8,36863268.0,-0.59,-1.14,-0.14,14.74,0.0,12.0
16738,2012-01-04 00:43:59.85,36863269.0,-0.71,-1.29,-0.13,14.72,0.0,12.0
16739,2012-01-04 00:43:59.9,36863270.0,-0.71,-1.29,-0.13,14.72,0.0,12.0
16740,2012-01-04 00:43:59.95,36863271.0,-0.75,-1.24,-0.18,14.81,0.0,12.0
16741,2012-01-04 00:44:00,36863272.0,-0.7,-1.3,-0.05,14.74,0.0,12.0
16742,2012-01-04 00:44:00.05,36863273.0,-0.66,-1.31,0.03,14.69,0.0,12.0
16743,2012-01-04 00:44:00.1,36863274.0,-0.56,-1.42,0.07,14.72,0.0,12.0
16744,2012-01-04 00:44:00.15,36863275.0,-0.57,-1.36,0.09,14.67,0.0,12.0
16745,2012-01-04 00:44:00.2,36863276.0,-0.61,-1.27,0.17,14.67,0.0,12.0
16746,2012-01-04 00:44:00.25,36863277.0,-0.68,-1.38,0.07,14.69,0.0,12.0
16747,2012-01-04 00:44:00.3,36863278.0,-0.63,-1.51,0.0,14.72,0.0,12.0
16748,2012-01-04 00:44:00.35,36863279.0,-0.5,-1.5,0.05,14.72,0.0,12.0
16749,2012-01-04 00:44:00.4,36863280.0,-0.57,-1.51,0.02,14.76,0.0,12.0
16750,2012-01-04 00:44:00.45,36863281.0,-0.53,-1.59,-0.03,14.76,0.0,12.0
16751,2012-01-04 00:44:00.5,36863282.0,-0.51,-1.55,-0.04,14.77,0.0,12.0
16752,2012-01-04 00:44:00.55,36863283.0,-0.5,-1.49,-0.06,14.74,0.0,12.0
16753,2012-01-04 00:44:00.6,36863284.0,-0.34,-1.43,-0.05,14.76,0.0,12.0
16754,2012-01-04 00:44:00.65,36863285.0,-0.34,-1.43,-0.05,14.76,0.0,12.0
16755,2012-01-04 00:44:00.7,36863286.0,-0.28,-1.39,-0.05,14.76,0.0,12.0
16756,2012-01-04 00:44:00.75,36863287.0,-0.27,-1.34,0.06,14.72,0.0,12.0
16757,2012-01-04 00:44:00.8,36863288.0,-0.16,-1.39,0.11,14.72,0.0,12.0
16758,2012-01-04 00:44:00.85,36863289.0,-0.09,-1.35,0.02,14.69,0.0,12.0
16759,2012-01-04 00:44:00.9,36863290.0,-0.11,-1.32,0.0,14.74,0.0,12.0
16760,2012-01-04 00:44:00.95,36863291.0,-0.15,-1.46,-0.1,14.76,0.0,12.0
16761,2012-01-04 00:44:01,36863292.0,-0.02,-1.42,-0.09,14.74,0.0,12.0
16762,2012-01-04 00:44:01.05,36863293.0,-0.04,-1.46,-0.17,14.69,0.0,12.0
16763,2012-01-04 00:44:01.1,36863294.0,-0.03,-1.52,-0.2,14.67,0.0,12.0
16764,2012-01-04 00:44:01.15,36863295.0,-0.0,-1.61,-0.26,14.67,0.0,12.0
16765,2012-01-04 00:44:01.2,36863296.0,-0.11,-1.55,-0.22,14.67,0.0,12.0
16766,2012-01-04 00:44:01.25,36863297.0,-0.11,-1.55,-0.22,14.67,0.0,12.0
16767,2012-01-04 00:44:01.3,36863298.0,-0.08,-1.47,-0.26,14.67,0.0,12.0
16768,2012-01-04 00:44:01.35,36863299.0,-0.13,-1.43,-0.18,14.69,0.0,12.0
16769,2012-01-04 00:44:01.4,36863300.0,-0.2,-1.42,-0.27,14.67,0.0,12.0
16770,2012-01-04 00:44:01.45,36863301.0,-0.2,-1.43,-0.18,14.64,0.0,12.0
16771,2012-01-04 00:44:01.5,36863302.0,-0.28,-1.39,-0.12,14.67,0.0,12.0
16772,2012-01-04 00:44:01.55,36863303.0,-0.28,-1.39,-0.12,14.67,0.0,12.0
16773,2012-01-04 00:44:01.6,36863304.0,-0.23,-1.38,-0.07,14.71,0.0,12.0
16774,2012-01-04 00:44:01.65,36863305.0,-0.28,-1.39,-0.12,14.67,0.0,12.0
16775,2012-01-04 00:44:01.7,36863306.0,-0.31,-1.26,-0.08,14.64,0.0,12.0
16776,2012-01-04 00:44:01.75,36863307.0,-0.31,-1.26,-0.08,14.64,0.0,12.0
16777,2012-01-04 00:44:01.8,36863308.0,-0.28,-1.21,-0.11,14.67,0.0,12.0
16778,2012-01-04 00:44:01.85,36863309.0,-0.17,-1.33,-0.15,14.69,0.0,12.0
16779,2012-01-04 00:44:01.9,36863310.0,-0.2,-1.36,-0.12,14.67,0.0,12.0
16780,2012-01-04 00:44:01.95,36863311.0,-0.2,-1.36,-0.05,14.64,0.0,12.0
16781,2012-01-04 00:44:02,36863312.0,-0.22,-1.31,-0.09,14.64,0.0,12.0
16782,2012-01-04 00:44:02.05,36863313.0,-0.23,-1.38,-0.03,14.62,0.0,12.0
16783,2012-01-04 00:44:02.1,36863314.0,-0.28,-1.39,-0.05,14.64,0.0,12.0
16784,2012-01-04 00:44:02.15,36863315.0,-0.23,-1.38,-0.03,14.62,0.0,12.0
16785,2012-01-04 00:44:02.2,36863316.0,-0.24,-1.44,-0.08,14.55,0.0,12.0
16786,2012-01-04 00:44:02.25,36863317.0,-0.23,-1.37,-0.17,14.62,0.0,12.0
16787,2012-01-04 00:44:02.3,36863318.0,-0.21,-1.47,-0.18,14.67,0.0,12.0
16788,2012-01-04 00:44:02.35,36863319.0,-0.2,-1.52,-0.19,14.74,0.0,12.0
16789,2012-01-04 00:44:02.4,36863320.0,-0.1,-1.6,-0.24,14.76,0.0,12.0
16790,2012-01-04 00:44:02.45,36863321.0,-0.12,-1.6,-0.27,14.77,0.0,12.0
16791,2012-01-04 00:44:02.5,36863322.0,-0.11,-1.47,-0.21,14.72,0.0,12.0
16792,2012-01-04 00:44:02.55,36863323.0,-0.07,-1.56,-0.28,14.72,0.0,12.0
16793,2012-01-04 00:44:02.6,36863324.0,-0.18,-1.49,-0.2,14.77,0.0,12.0
16794,2012-01-04 00:44:02.65,36863325.0,-0.28,-1.41,-0.18,14.72,0.0,12.0
16795,2012-01-04 00:44:02.7,36863326.0,-0.15,-1.42,-0.32,14.66,0.0,12.0
16796,2012-01-04 00:44:02.75,36863327.0,-0.15,-1.42,-0.32,14.66,0.0,12.0
16797,2012-01-04 00:44:02.8,36863328.0,-0.41,-1.34,-0.28,14.62,0.0,12.0
16798,2012-01-04 00:44:02.85,36863329.0,-0.53,-1.34,0.0,14.64,0.0,12.0
16799,2012-01-04 00:44:02.9,36863330.0,-0.52,-1.43,-0.06,14.67,0.0,12.0
16800,2012-01-04 00:44:02.95,36863331.0,-0.44,-1.58,0.09,14.67,0.0,12.0
16801,2012-01-04 00:44:03,36863332.0,-0.35,-1.76,0.22,14.59,0.0,12.0
16802,2012-01-04 00:44:03.05,36863333.0,-0.18,-1.94,0.1,14.44,0.0,12.0
16803,2012-01-04 00:44:03.1,36863334.0,-0.18,-1.85,0.19,14.45,0.0,12.0
16804,2012-01-04 00:44:03.15,36863335.0,-0.31,-1.85,-0.1,14.64,0.0,12.0
16805,2012-01-04 00:44:03.2,36863336.0,-0.31,-1.81,-0.08,14.83,0.0,12.0
16806,2012-01-04 00:44:03.25,36863337.0,-0.35,-1.86,-0.07,14.96,0.0,12.0
16807,2012-01-04 00:44:03.3,36863338.0,-0.35,-1.84,-0.23,15.08,0.0,12.0
16808,2012-01-04 00:44:03.35,36863339.0,-0.23,-1.9,-0.27,15.03,0.0,12.0
16809,2012-01-04 00:44:03.4,36863340.0,-0.14,-1.91,-0.2,15.05,0.0,12.0
16810,2012-01-04 00:44:03.45,36863341.0,-0.34,-1.93,-0.07,14.96,0.0,12.0
16811,2012-01-04 00:44:03.5,36863342.0,-0.42,-1.9,-0.01,14.94,0.0,12.0
16812,2012-01-04 00:44:03.55,36863343.0,-0.39,-1.93,0.04,14.88,0.0,12.0
16813,2012-01-04 00:44:03.6,36863344.0,-0.3,-1.96,0.08,14.89,0.0,12.0
16814,2012-01-04 00:44:03.65,36863345.0,-0.41,-2.01,0.04,14.83,0.0,12.0
16815,2012-01-04 00:44:03.7,36863346.0,-0.39,-1.92,-0.07,14.72,0.0,12.0
16816,2012-01-04 00:44:03.75,36863347.0,-0.54,-1.93,-0.08,14.67,0.0,12.0
16817,2012-01-04 00:44:03.8,36863348.0,-0.64,-1.92,0.07,14.76,0.0,12.0
16818,2012-01-04 00:44:03.85,36863349.0,-0.75,-1.89,0.02,14.72,0.0,12.0
16819,2012-01-04 00:44:03.9,36863350.0,-0.62,-1.87,-0.09,14.77,0.0,12.0
16820,2012-01-04 00:44:03.95,36863351.0,-0.72,-1.9,-0.18,14.72,0.0,12.0
16821,2012-01-04 00:44:04,36863352.0,-0.94,-1.69,-0.18,14.84,0.0,12.0
16822,2012-01-04 00:44:04.05,36863353.0,-0.55,-1.75,-0.08,14.99,0.0,12.0
16823,2012-01-04 00:44:04.1,36863354.0,-0.5,-1.78,-0.2,14.99,0.0,12.0
16824,2012-01-04 00:44:04.15,36863355.0,-0.41,-1.8,-0.12,14.99,0.0,12.0
16825,2012-01-04 00:44:04.2,36863356.0,-0.42,-1.89,-0.13,14.94,0.0,12.0
16826,2012-01-04 00:44:04.25,36863357.0,-0.46,-1.78,-0.23,14.94,0.0,12.0
16827,2012-01-04 00:44:04.3,36863358.0,-0.49,-1.82,-0.23,14.91,0.0,12.0
16828,2012-01-04 00:44:04.35,36863359.0,-0.51,-1.86,-0.27,14.91,0.0,12.0
16829,2012-01-04 00:44:04.4,36863360.0,-0.2,-1.87,-0.23,14.96,0.0,12.0
16830,2012-01-04 00:44:04.45,36863361.0,-0.33,-1.76,-0.31,14.91,0.0,12.0
16831,2012-01-04 00:44:04.5,36863362.0,-0.2,-1.77,-0.28,14.94,0.0,12.0
16832,2012-01-04 00:44:04.55,36863363.0,-0.15,-1.81,-0.26,14.91,0.0,12.0
16833,2012-01-04 00:44:04.6,36863364.0,-0.24,-1.85,-0.24,14.89,0.0,12.0
16834,2012-01-04 00:44:04.65,36863365.0,-0.08,-1.87,-0.26,14.86,0.0,12.0
16835,2012-01-04 00:44:04.7,36863366.0,-0.27,-1.78,-0.21,14.86,0.0,12.0
16836,2012-01-04 00:44:04.75,36863367.0,-0.24,-1.85,-0.24,14.89,0.0,12.0
16837,2012-01-04 00:44:04.8,36863368.0,-0.32,-1.88,-0.24,14.94,0.0,12.0
16838,2012-01-04 00:44:04.85,36863369.0,-0.34,-1.83,-0.22,14.96,0.0,12.0
16839,2012-01-04 00:44:04.9,36863370.0,-0.29,-1.96,-0.18,14.89,0.0,12.0
16840,2012-01-04 00:44:04.95,36863371.0,-0.36,-1.79,-0.2,14.94,0.0,12.0
16841,2012-01-04 00:44:05,36863372.0,-0.32,-1.88,-0.24,14.94,0.0,12.0
16842,2012-01-04 00:44:05.05,36863373.0,-0.27,-1.89,-0.28,14.94,0.0,12.0
16843,2012-01-04 00:44:05.1,36863374.0,-0.32,-1.88,-0.24,14.94,0.0,12.0
16844,2012-01-04 00:44:05.15,36863375.0,-0.17,-1.95,-0.15,14.91,0.0,12.0
16845,2012-01-04 00:44:05.2,36863376.0,-0.24,-1.87,-0.16,14.91,0.0,12.0
16846,2012-01-04 00:44:05.25,36863377.0,-0.29,-2.03,-0.19,14.99,0.0,12.0
16847,2012-01-04 00:44:05.3,36863378.0,-0.34,-1.91,-0.21,14.98,0.0,12.0
16848,2012-01-04 00:44:05.35,36863379.0,-0.34,-2.0,-0.23,14.98,0.0,12.0
16849,2012-01-04 00:44:05.4,36863380.0,-0.17,-2.12,-0.25,14.99,0.0,12.0
16850,2012-01-04 00:44:05.45,36863381.0,-0.16,-2.08,-0.26,14.96,0.0,12.0
16851,2012-01-04 00:44:05.5,36863382.0,-0.32,-1.97,-0.25,14.99,0.0,12.0
16852,2012-01-04 00:44:05.55,36863383.0,-0.4,-1.99,-0.25,14.99,0.0,12.0
16853,2012-01-04 00:44:05.6,36863384.0,-0.38,-1.98,-0.18,14.94,0.0,12.0
16854,2012-01-04 00:44:05.65,36863385.0,-0.47,-1.95,-0.25,14.94,0.0,12.0
16855,2012-01-04 00:44:05.7,36863386.0,-0.39,-1.92,-0.15,14.91,0.0,12.0
16856,2012-01-04 00:44:05.75,36863387.0,-0.34,-2.02,-0.14,14.89,0.0,12.0
16857,2012-01-04 00:44:05.8,36863388.0,-0.38,-1.99,-0.07,14.94,0.0,12.0
16858,2012-01-04 00:44:05.85,36863389.0,-0.41,-2.01,-0.04,14.91,0.0,12.0
16859,2012-01-04 00:44:05.9,36863390.0,-0.33,-2.06,-0.04,14.86,0.0,12.0
16860,2012-01-04 00:44:05.95,36863391.0,-0.31,-2.16,-0.08,14.84,0.0,12.0
16861,2012-01-04 00:44:06,36863392.0,-0.49,-2.18,-0.14,14.84,0.0,12.0
16862,2012-01-04 00:44:06.05,36863393.0,-0.49,-2.09,-0.14,14.89,0.0,12.0
16863,2012-01-04 00:44:06.1,36863394.0,-0.44,-2.18,-0.2,14.89,0.0,12.0
16864,2012-01-04 00:44:06.15,36863395.0,-0.44,-2.18,-0.12,14.91,0.0,12.0
16865,2012-01-04 00:44:06.2,36863396.0,-0.52,-2.04,-0.19,14.94,0.0,12.0
16866,2012-01-04 00:44:06.25,36863397.0,-0.48,-2.15,-0.25,14.98,0.0,12.0
16867,2012-01-04 00:44:06.3,36863398.0,-0.6,-2.09,-0.27,14.99,0.0,12.0
16868,2012-01-04 00:44:06.35,36863399.0,-0.56,-2.11,-0.15,14.94,0.0,12.0
16869,2012-01-04 00:44:06.4,36863400.0,-0.62,-2.14,-0.23,14.96,0.0,12.0
16870,2012-01-04 00:44:06.45,36863401.0,-0.58,-2.17,-0.2,14.84,0.0,12.0
16871,2012-01-04 00:44:06.5,36863402.0,-0.56,-2.19,-0.29,14.84,0.0,12.0
16872,2012-01-04 00:44:06.55,36863403.0,-0.58,-2.23,-0.27,14.81,0.0,12.0
16873,2012-01-04 00:44:06.6,36863404.0,-0.52,-2.15,-0.32,14.81,0.0,12.0
16874,2012-01-04 00:44:06.65,36863405.0,-0.56,-2.19,-0.29,14.84,0.0,12.0
16875,2012-01-04 00:44:06.7,36863406.0,-0.51,-2.19,-0.29,14.86,0.0,12.0
16876,2012-01-04 00:44:06.75,36863407.0,-0.61,-2.24,-0.29,14.85,0.0,12.0
16877,2012-01-04 00:44:06.8,36863408.0,-0.59,-2.2,-0.26,14.79,0.0,12.0
16878,2012-01-04 00:44:06.85,36863409.0,-0.6,-2.21,-0.18,14.71,0.0,12.0
16879,2012-01-04 00:44:06.9,36863410.0,-0.49,-2.09,-0.08,14.64,0.0,12.0
16880,2012-01-04 00:44:06.95,36863411.0,-0.42,-2.09,-0.06,14.67,0.0,12.0
16881,2012-01-04 00:44:07,36863412.0,-0.42,-2.06,-0.08,14.69,0.0,12.0
16882,2012-01-04 00:44:07.05,36863413.0,-0.32,-2.08,-0.08,14.77,0.0,12.0
16883,2012-01-04 00:44:07.1,36863414.0,-0.39,-2.1,-0.17,14.64,0.0,12.0
16884,2012-01-04 00:44:07.15,36863415.0,-0.51,-1.97,0.0,14.66,0.0,12.0
16885,2012-01-04 00:44:07.2,36863416.0,-0.41,-1.97,0.07,14.61,0.0,12.0
16886,2012-01-04 00:44:07.25,36863417.0,-0.41,-2.08,0.03,14.74,0.0,12.0
16887,2012-01-04 00:44:07.3,36863418.0,-0.37,-2.14,0.0,14.86,0.0,12.0
16888,2012-01-04 00:44:07.35,36863419.0,-0.42,-2.13,-0.04,14.93,0.0,12.0
16889,2012-01-04 00:44:07.4,36863420.0,-0.52,-2.17,0.02,14.89,0.0,12.0
16890,2012-01-04 00:44:07.45,36863421.0,-0.51,-2.05,0.0,14.86,0.0,12.0
16891,2012-01-04 00:44:07.5,36863422.0,-0.51,-2.05,0.0,14.86,0.0,12.0
16892,2012-01-04 00:44:07.55,36863423.0,-0.67,-2.0,-0.04,14.76,0.0,12.0
16893,2012-01-04 00:44:07.6,36863424.0,-0.66,-1.96,0.1,14.77,0.0,12.0
16894,2012-01-04 00:44:07.65,36863425.0,-0.55,-1.98,0.11,14.77,0.0,12.0
16895,2012-01-04 00:44:07.7,36863426.0,-0.59,-1.92,0.09,14.83,0.0,12.0
16896,2012-01-04 00:44:07.75,36863427.0,-0.57,-1.96,0.06,14.86,0.0,12.0
16897,2012-01-04 00:44:07.8,36863428.0,-0.51,-1.97,0.0,14.91,0.0,12.0
16898,2012-01-04 00:44:07.85,36863429.0,-0.43,-2.01,0.0,14.91,0.0,12.0
16899,2012-01-04 00:44:07.9,36863430.0,-0.47,-1.98,-0.04,14.86,0.0,12.0
16900,2012-01-04 00:44:07.95,36863431.0,-0.47,-2.05,-0.08,14.89,0.0,12.0
16901,2012-01-04 00:44:08,36863432.0,-0.49,-2.09,-0.14,14.89,0.0,12.0
16902,2012-01-04 00:44:08.05,36863433.0,-0.49,-2.09,-0.14,14.89,0.0,12.0
16903,2012-01-04 00:44:08.1,36863434.0,-0.42,-2.11,-0.22,14.81,0.0,12.0
16904,2012-01-04 00:44:08.15,36863435.0,-0.49,-2.17,-0.23,14.76,0.0,12.0
16905,2012-01-04 00:44:08.2,36863436.0,-0.66,-2.11,-0.19,14.79,0.0,12.0
16906,2012-01-04 00:44:08.25,36863437.0,-0.58,-2.17,-0.2,14.79,0.0,12.0
16907,2012-01-04 00:44:08.3,36863438.0,-0.66,-2.11,-0.19,14.79,0.0,12.0
16908,2012-01-04 00:44:08.35,36863439.0,-0.59,-2.08,-0.11,14.81,0.0,12.0
16909,2012-01-04 00:44:08.4,36863440.0,-0.51,-1.86,-0.26,14.86,0.0,12.0
16910,2012-01-04 00:44:08.45,36863441.0,-0.41,-1.79,-0.22,14.91,0.0,12.0
16911,2012-01-04 00:44:08.5,36863442.0,-0.47,-1.97,-0.36,14.91,0.0,12.0
16912,2012-01-04 00:44:08.55,36863443.0,-0.58,-1.81,-0.25,14.91,0.0,12.0
16913,2012-01-04 00:44:08.6,36863444.0,-0.53,-1.71,-0.43,14.94,0.0,12.0
16914,2012-01-04 00:44:08.65,36863445.0,-0.52,-1.8,-0.37,14.89,0.0,12.0
16915,2012-01-04 00:44:08.7,36863446.0,-0.57,-1.7,-0.33,14.88,0.0,12.0
16916,2012-01-04 00:44:08.75,36863447.0,-0.62,-1.74,-0.33,14.77,0.0,12.0
16917,2012-01-04 00:44:08.8,36863448.0,-0.57,-1.71,-0.19,14.72,0.0,12.0
16918,2012-01-04 00:44:08.85,36863449.0,-0.58,-1.74,-0.1,14.76,0.0,12.0
16919,2012-01-04 00:44:08.9,36863450.0,-0.59,-1.7,-0.16,14.71,0.0,12.0
16920,2012-01-04 00:44:08.95,36863451.0,-0.67,-1.66,-0.16,14.71,0.0,12.0
16921,2012-01-04 00:44:09,36863452.0,-0.85,-1.72,-0.07,14.59,0.0,12.0
16922,2012-01-04 00:44:09.05,36863453.0,-0.81,-1.66,-0.03,14.49,0.0,12.0
16923,2012-01-04 00:44:09.1,36863454.0,-0.88,-1.69,0.09,14.52,0.0,12.0
16924,2012-01-04 00:44:09.15,36863455.0,-0.9,-1.63,0.03,14.52,0.0,12.0
16925,2012-01-04 00:44:09.2,36863456.0,-0.99,-1.8,-0.01,14.57,0.0,12.0
16926,2012-01-04 00:44:09.25,36863457.0,-0.84,-1.79,-0.01,14.62,0.0,12.0
16927,2012-01-04 00:44:09.3,36863458.0,-0.79,-1.72,-0.05,14.62,0.0,12.0
16928,2012-01-04 00:44:09.35,36863459.0,-0.76,-1.74,-0.24,14.64,0.0,12.0
16929,2012-01-04 00:44:09.4,36863460.0,-0.7,-1.74,-0.2,14.67,0.0,12.0
16930,2012-01-04 00:44:09.45,36863461.0,-0.82,-1.75,-0.08,14.67,0.0,12.0
16931,2012-01-04 00:44:09.5,36863462.0,-0.69,-1.7,-0.14,14.67,0.0,12.0
16932,2012-01-04 00:44:09.55,36863463.0,-0.69,-1.71,-0.07,14.71,0.0,12.0
16933,2012-01-04 00:44:09.6,36863464.0,-0.72,-1.67,-0.1,14.64,0.0,12.0
16934,2012-01-04 00:44:09.65,36863465.0,-0.77,-1.76,-0.07,14.64,0.0,12.0
16935,2012-01-04 00:44:09.7,36863466.0,-0.84,-1.71,-0.15,14.62,0.0,12.0
16936,2012-01-04 00:44:09.75,36863467.0,-0.84,-1.71,0.0,14.57,0.0,12.0
16937,2012-01-04 00:44:09.8,36863468.0,-0.75,-1.63,-0.03,14.54,0.0,12.0
16938,2012-01-04 00:44:09.85,36863469.0,-0.73,-1.54,0.06,14.57,0.0,12.0
16939,2012-01-04 00:44:09.9,36863470.0,-0.69,-1.54,0.08,14.54,0.0,12.0
16940,2012-01-04 00:44:09.95,36863471.0,-0.7,-1.52,0.2,14.52,0.0,12.0
16941,2012-01-04 00:44:10,36863472.0,-0.61,-1.56,0.12,14.54,0.0,12.0
16942,2012-01-04 00:44:10.05,36863473.0,-0.74,-1.71,0.05,14.5,0.0,12.0
16943,2012-01-04 00:44:10.1,36863474.0,-0.67,-1.65,0.16,14.54,0.0,12.0
16944,2012-01-04 00:44:10.15,36863475.0,-0.62,-1.66,0.07,14.49,0.0,12.0
16945,2012-01-04 00:44:10.2,36863476.0,-0.7,-1.63,0.0,14.5,0.0,12.0
16946,2012-01-04 00:44:10.25,36863477.0,-0.56,-1.66,-0.05,14.5,0.0,12.0
